Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS INDONESIA,TEKNIK METALURGI & MATERIAL,30,359,8.36
UNIVERSITAS INDONESIA,FISIKA,30,158,18.99
UNIVERSITAS INDONESIA,ILMU KOMUNIKASI,21,2988,0.7
UNIVERSITAS INDONESIA,ILMU ADMINISTRASI NEGARA,21,767,2.74
UNIVERSITAS INDONESIA,SASTRA RUSIA,23,287,8.01
UNIVERSITAS INDONESIA,MATEMATIKA,21,450,4.67
UNIVERSITAS INDONESIA,ILMU HUKUM,90,3370,2.67
UNIVERSITAS INDONESIA,SASTRA INDONESIA,23,712,3.23
UNIVERSITAS INDONESIA,SASTRA DAERAH UNTUK SASTRA JAWA,23,152,15.13
UNIVERSITAS INDONESIA,ILMU FILSAFAT,23,517,4.45
UNIVERSITAS INDONESIA,GIZI,20,508,3.94
UNIVERSITAS INDONESIA,ILMU KEPERAWATAN,45,1040,4.33
UNIVERSITAS INDONESIA,ARKEOLOGI INDONESIA,23,361,6.37
UNIVERSITAS INDONESIA,BIOLOGI,30,417,7.19
UNIVERSITAS INDONESIA,ILMU POLITIK,24,1026,2.34
UNIVERSITAS INDONESIA,TEKNIK ELEKTRO,30,624,4.81
UNIVERSITAS INDONESIA,SOSIOLOGI,24,754,3.18
UNIVERSITAS INDONESIA,TEKNIK KIMIA,27,487,5.54
UNIVERSITAS INDONESIA,MANAJEMEN,54,3037,1.78
UNIVERSITAS INDONESIA,ANTROPOLOGI SOSIAL,18,533,3.38
UNIVERSITAS INDONESIA,ILMU PSIKOLOGI,54,2797,1.93
UNIVERSITAS INDONESIA,AKTUARIA,18,527,3.42
UNIVERSITAS INDONESIA,TEKNIK BIOMEDIS,12,285,4.21
UNIVERSITAS INDONESIA,SISTEM INFORMASI,45,1573,2.86
UNIVERSITAS INDONESIA,TEKNIK LINGKUNGAN,21,626,3.35
UNIVERSITAS INDONESIA,SASTRA BELANDA,9,210,4.29
UNIVERSITAS INDONESIA,PENDIDIKAN DOKTER,54,3045,1.77
UNIVERSITAS INDONESIA,TEKNIK SIPIL,27,741,3.64
UNIVERSITAS INDONESIA,SASTRA JERMAN,9,291,3.09
UNIVERSITAS INDONESIA,SASTRA PERANCIS,9,367,2.45
UNIVERSITAS INDONESIA,ILMU HUBUNGAN INTERNASIONAL,17,1627,1.04
UNIVERSITAS INDONESIA,AKUNTANSI,60,2307,2.6
UNIVERSITAS INDONESIA,KESELAMATAN DAN KESEHATAN KERJA,17,445,3.82
UNIVERSITAS INDONESIA,GEOFISIKA,18,204,8.82
UNIVERSITAS INDONESIA,ILMU EKONOMI ISLAM,15,341,4.4
UNIVERSITAS INDONESIA,BISNIS ISLAM,15,641,2.34
UNIVERSITAS INDONESIA,KESEHATAN LINGKUNGAN,17,356,4.78
UNIVERSITAS INDONESIA,STATISTIKA,18,470,3.83
UNIVERSITAS INDONESIA,KIMIA,30,251,11.95
UNIVERSITAS INDONESIA,ARSITEKTUR INTERIOR,15,468,3.21
UNIVERSITAS INDONESIA,ILMU EKONOMI,36,921,3.91
UNIVERSITAS INDONESIA,ILMU ADMINISTRASI NIAGA,27,1196,2.26
UNIVERSITAS INDONESIA,SASTRA ARAB,14,502,2.79
UNIVERSITAS INDONESIA,TEKNIK MESIN,24,523,4.59
UNIVERSITAS INDONESIA,ARSITEKTUR,15,806,1.86
UNIVERSITAS INDONESIA,ILMU PERPUSTAKAAN,14,601,2.33
UNIVERSITAS INDONESIA,ILMU KESEHATAN MASYARAKAT,45,1198,3.76
UNIVERSITAS INDONESIA,FARMASI,27,1059,2.55
UNIVERSITAS INDONESIA,ILMU KOMPUTER,45,1256,3.58
UNIVERSITAS INDONESIA,KRIMINOLOGI,27,1767,1.53
UNIVERSITAS INDONESIA,TEKNIK PERKAPALAN,18,276,6.52
UNIVERSITAS INDONESIA,TEKNIK KOMPUTER,24,524,4.58
UNIVERSITAS INDONESIA,SASTRA JEPANG,14,612,2.29
UNIVERSITAS HASANUDDIN,PEMANFAATAN SUMBERDAYA PERIKANAN,65,170,38.24
UNIVERSITAS HASANUDDIN,PENDIDIKAN DOKTER GIGI,60,1451,4.14
UNIVERSITAS HASANUDDIN,SASTRA DAERAH/BUGIS MAKASSAR,42,58,72.41
UNIVERSITAS HASANUDDIN,AKUNTANSI,80,1461,5.48
UNIVERSITAS HASANUDDIN,ILMU KOMUNIKASI,45,1192,3.78
UNIVERSITAS HASANUDDIN,BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK,42,55,76.36
UNIVERSITAS HASANUDDIN,TEKNIK PERKAPALAN,45,202,22.28
UNIVERSITAS HASANUDDIN,SASTRA ASIA BARAT/ARAB,42,209,20.1
UNIVERSITAS HASANUDDIN,EKONOMI PEMBANGUNAN,78,485,16.08
UNIVERSITAS HASANUDDIN,TEKNIK GEOLOGI,45,253,17.79
UNIVERSITAS HASANUDDIN,STATISTIKA,54,525,10.29
UNIVERSITAS HASANUDDIN,SASTRA INDONESIA,42,305,13.77
UNIVERSITAS HASANUDDIN,HUKUM ADMINISTRASI NEGARA,55,530,10.38
UNIVERSITAS HASANUDDIN,MANAJEMEN,80,2368,3.38
UNIVERSITAS HASANUDDIN,ILMU DAN TEKNOLOGI PANGAN,65,386,16.84
UNIVERSITAS HASANUDDIN,SOSIAL EKONOMI PERIKANAN,59,62,95.16
UNIVERSITAS HASANUDDIN,ILMU POLITIK,44,383,11.49
UNIVERSITAS HASANUDDIN,ILMU PEMERINTAHAN,44,638,6.9
UNIVERSITAS HASANUDDIN,ILMU KOMPUTER,45,885,5.08
UNIVERSITAS HASANUDDIN,ILMU HUKUM,160,2323,6.89
UNIVERSITAS HASANUDDIN,TEKNIK LINGKUNGAN,45,326,13.8
UNIVERSITAS HASANUDDIN,TEKNIK MESIN,66,473,13.95
UNIVERSITAS HASANUDDIN,PROTEKSI TANAMAN,65,0,100.0
UNIVERSITAS HASANUDDIN,SASTRA JEPANG,42,192,21.88
UNIVERSITAS HASANUDDIN,ILMU TANAH,65,0,100.0
UNIVERSITAS HASANUDDIN,SASTRA PERANCIS/ BARAT ROMAN,42,65,64.62
UNIVERSITAS HASANUDDIN,TEKNIK KELAUTAN,45,156,28.85
UNIVERSITAS HASANUDDIN,KEHUTANAN,160,687,23.29
UNIVERSITAS HASANUDDIN,ILMU SEJARAH,42,133,31.58
UNIVERSITAS HASANUDDIN,ILMU GIZI,45,723,6.22
UNIVERSITAS HASANUDDIN,ARKEOLOGI,42,143,29.37
UNIVERSITAS HASANUDDIN,BIOLOGI,77,239,32.22
UNIVERSITAS HASANUDDIN,KEDOKTERAN HEWAN,40,354,11.3
UNIVERSITAS HASANUDDIN,TEKNIK SIPIL,75,1404,5.34
UNIVERSITAS HASANUDDIN,ANTROPOLOGI SOSIAL,30,143,20.98
UNIVERSITAS HASANUDDIN,TEKNOLOGI HASIL PERIKANAN,30,0,100.0
UNIVERSITAS HASANUDDIN,KONSERVASI HUTAN,30,0,100.0
UNIVERSITAS HASANUDDIN,TEKNIK PENGEMB. WILAYAH KOTA,48,503,9.54
UNIVERSITAS HASANUDDIN,REKAYASA KEHUTANAN,40,115,34.78
UNIVERSITAS HASANUDDIN,MATEMATIKA,54,273,19.78
UNIVERSITAS HASANUDDIN,MANAJEMEN SUMBERDAYA PERAIRAN,70,172,40.7
UNIVERSITAS HASANUDDIN,BUDIDAYA PERAIRAN,70,187,37.43
UNIVERSITAS HASANUDDIN,TEKNIK SISTEM PERKAPALAN,50,94,53.19
UNIVERSITAS HASANUDDIN,TEKNIK ELEKTRO,85,771,11.02
UNIVERSITAS HASANUDDIN,ADMINISTRASI PUBLIK,60,441,13.61
UNIVERSITAS HASANUDDIN,ILMU KEPERAWATAN,90,641,14.04
UNIVERSITAS HASANUDDIN,SASTRA INGGRIS,60,696,8.62
UNIVERSITAS HASANUDDIN,TEKNIK INFORMATIKA,50,1803,2.77
UNIVERSITAS HASANUDDIN,ILMU KELAUTAN,105,203,51.72
UNIVERSITAS HASANUDDIN,PETERNAKAN,192,604,31.79
UNIVERSITAS HASANUDDIN,PSIKOLOGI,60,707,8.49
UNIVERSITAS HASANUDDIN,AGROTEKNOLOGI,130,803,16.19
UNIVERSITAS HASANUDDIN,AGRIBISNIS,130,1076,12.08
UNIVERSITAS HASANUDDIN,ILMU HUBUNGAN INTERNASIONAL,60,902,6.65
UNIVERSITAS HASANUDDIN,SOSIOLOGI,30,243,12.35
UNIVERSITAS HASANUDDIN,FISIKA,63,78,80.77
UNIVERSITAS HASANUDDIN,KETEKNIKAN PERTANIAN,65,477,13.63
UNIVERSITAS HASANUDDIN,TEKNIK INDUSTRI,50,619,8.08
UNIVERSITAS HASANUDDIN,KIMIA,77,255,30.2
UNIVERSITAS HASANUDDIN,ILMU AKTUARIA,30,428,7.01
UNIVERSITAS HASANUDDIN,PENDIDIKAN DOKTER,100,3304,3.03
UNIVERSITAS HASANUDDIN,FISOTERAPI,36,363,9.92
UNIVERSITAS HASANUDDIN,TEKNOLOGI PRODUKSI TANAMAN PANGAN,30,0,100.0
UNIVERSITAS HASANUDDIN,TEKNOLOGI PRODUKSI TERNAK,30,0,100.0
UNIVERSITAS HASANUDDIN,FARMASI,90,1602,5.62
UNIVERSITAS HASANUDDIN,TEKNIK PERTAMBANGAN,50,768,6.51
UNIVERSITAS HASANUDDIN,KESEHATAN MASYARAKAT,137,1468,9.33
UNIVERSITAS HASANUDDIN,TEKNIK ARSITEKTUR,50,718,6.96
UNIVERSITAS HASANUDDIN,GEOFISIKA,63,122,51.64
UNIVERSITAS HALUOLEO,EKONOMI PEMBANGUNAN,120,324,37.04
UNIVERSITAS HALUOLEO,TEKNIK SIPIL,32,667,4.8
UNIVERSITAS HALUOLEO,ILMU KOMUNIKASI,80,416,19.23
UNIVERSITAS HALUOLEO,MANAJEMEN,120,1311,9.15
UNIVERSITAS HALUOLEO,ILMU KESEJAHTERAAN SOSIAL,64,91,70.33
UNIVERSITAS HALUOLEO,ILMU KELAUTAN,24,21,100.0
UNIVERSITAS HALUOLEO,PENDIDIKAN BIOLOGI,48,177,27.12
UNIVERSITAS HALUOLEO,PENDIDIKAN MATEMATIKA,48,183,26.23
UNIVERSITAS HALUOLEO,FARMASI,120,712,16.85
UNIVERSITAS HALUOLEO,ILMU SEJARAH,48,23,100.0
UNIVERSITAS HALUOLEO,ARKEOLOGI,48,23,100.0
UNIVERSITAS HALUOLEO,PEND. GURU SEKOLAH DASAR (PGSD) S1,48,1330,3.61
UNIVERSITAS HALUOLEO,PENDIDIKAN EKONOMI,48,130,36.92
UNIVERSITAS HALUOLEO,PENDIDIKAN SEJARAH,48,108,44.44
UNIVERSITAS HALUOLEO,ILMU TANAH,16,43,37.21
UNIVERSITAS HALUOLEO,PROTEKSI TANAMAN,16,16,100.0
UNIVERSITAS HALUOLEO,ILMU HUKUM,160,752,21.28
UNIVERSITAS HALUOLEO,ILMU KESEHATAN MASYARAKAT,140,490,28.57
UNIVERSITAS HALUOLEO,TEKNIK ARSITEKTUR,32,298,10.74
UNIVERSITAS HALUOLEO,PERPUSTAKAAN DAN ILMU INFORMASI,48,46,100.0
UNIVERSITAS HALUOLEO,AGROBISNIS PERIKANAN,24,39,61.54
UNIVERSITAS HALUOLEO,PETERNAKAN,100,108,92.59
UNIVERSITAS HALUOLEO,TEKNIK INFORMATIKA,24,899,2.67
UNIVERSITAS HALUOLEO,BIOTEKNOLOGI,24,26,92.31
UNIVERSITAS HALUOLEO,STATISTIKA,32,124,25.81
UNIVERSITAS HALUOLEO,JURNALISTIK,64,115,55.65
UNIVERSITAS HALUOLEO,PENDIDIKAN VOKASIONAL TEKNIK,24,0,100.0
UNIVERSITAS HALUOLEO,TEKNIK KELAUTAN,24,18,100.0
UNIVERSITAS HALUOLEO,TEKNOLOGI HASIL PERIKANAN,24,7,100.0
UNIVERSITAS HALUOLEO,GIZI,32,123,26.02
UNIVERSITAS HALUOLEO,KEHUTANAN,64,76,84.21
UNIVERSITAS HALUOLEO,GEOGRAFI,24,18,100.0
UNIVERSITAS HALUOLEO,PERIKANAN TANGKAP,24,5,100.0
UNIVERSITAS HALUOLEO,ILMU KEOLAHRAGAAN,24,73,32.88
UNIVERSITAS HALUOLEO,ILMU ADMINISTRASI NEGARA,80,359,22.28
UNIVERSITAS HALUOLEO,TEKNIK MESIN,24,143,16.78
UNIVERSITAS HALUOLEO,REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,24,38,63.16
UNIVERSITAS HALUOLEO,PENDIDIKAN KIMIA,32,55,58.18
UNIVERSITAS HALUOLEO,TEKNIK GEOFISIKA,24,24,100.0
UNIVERSITAS HALUOLEO,ILMU PEMERINTAHAN,64,110,58.18
UNIVERSITAS HALUOLEO,PENYULUHAN PERTANIAN,32,77,41.56
UNIVERSITAS HALUOLEO,BIOLOGI,32,63,50.79
UNIVERSITAS HALUOLEO,ILMU POLITIK,64,74,86.49
UNIVERSITAS HALUOLEO,MANAJEMEN SUMBERDAYA PERAIRAN,24,16,100.0
UNIVERSITAS HALUOLEO,OSEANOGRAFI,24,10,100.0
UNIVERSITAS HALUOLEO,MATEMATIKA,24,56,42.86
UNIVERSITAS HALUOLEO,BUDIDAYA PERAIRAN,24,19,100.0
UNIVERSITAS HALUOLEO,PENDIDIKAN AKUNTANSI,32,105,30.48
UNIVERSITAS HALUOLEO,PENDIDIKAN ANAK USIA DINI (PG-PAUD),52,172,30.23
UNIVERSITAS HALUOLEO,ADMINISTRASI BISNIS,80,486,16.46
UNIVERSITAS HALUOLEO,PENDIDIKAN FISIKA,40,59,67.8
UNIVERSITAS HALUOLEO,TEKNIK ELEKTRO,40,167,23.95
UNIVERSITAS HALUOLEO,"PEND. JASMANI, KESEHATAN DAN REKREASI",60,169,35.5
UNIVERSITAS HALUOLEO,ILMU KOMPUTER,20,351,5.7
UNIVERSITAS HALUOLEO,PENDIDIKAN GEOGRAFI,40,188,21.28
UNIVERSITAS HALUOLEO,SASTRA INDONESIA,60,68,88.24
UNIVERSITAS HALUOLEO,SASTRA PRANCIS,20,7,100.0
UNIVERSITAS HALUOLEO,TEKNIK PERTAMBANGAN,40,418,9.57
UNIVERSITAS HALUOLEO,TEKNIK GEOLOGI,40,92,43.48
UNIVERSITAS HALUOLEO,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,32,79,40.51
UNIVERSITAS HALUOLEO,PENDIDIKAN BAHASA INGGRIS,52,295,17.63
UNIVERSITAS HALUOLEO,TRADISI LISAN,36,12,100.0
UNIVERSITAS HALUOLEO,SASTRA INGGRIS,60,128,46.88
UNIVERSITAS HALUOLEO,"PEND. BAHASA, SASTRA INDO. & DAERAH",52,301,17.28
UNIVERSITAS HALUOLEO,ANTROPOLOGI SOSIAL,60,57,100.0
UNIVERSITAS HALUOLEO,ILMU LINGKUNGAN,48,25,100.0
UNIVERSITAS HALUOLEO,AKUTANSI,120,881,13.62
UNIVERSITAS HALUOLEO,PENDIDIKAN BIMBINGAN DAN KONSELING,32,121,26.45
UNIVERSITAS HALUOLEO,PENDIDIKAN DOKTER,40,729,5.49
UNIVERSITAS HALUOLEO,FISIKA,28,14,100.0
UNIVERSITAS HALUOLEO,ILMU DAN TEKNOLOGI PANGAN,32,45,71.11
UNIVERSITAS HALUOLEO,PSIKOLOGI,32,182,17.58
UNIVERSITAS HALUOLEO,AGRIBISNIS,40,210,19.05
UNIVERSITAS HALUOLEO,PEND. PANCASILA & KEWARGANEGARAAN,32,136,23.53
UNIVERSITAS HALUOLEO,KIMIA,40,33,100.0
UNIVERSITAS HALUOLEO,SOSIOLOGI,72,100,72.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,39,826,4.72
UNIVERSITAS GADJAH MADA,TEKNIK SIPIL,63,1577,3.99
UNIVERSITAS GADJAH MADA,AKUNTANSI,53,2108,2.51
UNIVERSITAS GADJAH MADA,ILMU KOMPUTER,25,1330,1.88
UNIVERSITAS GADJAH MADA,FISIKA,25,184,13.59
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA INTERNET,17,0,100.0
UNIVERSITAS GADJAH MADA,TEKNIK MESIN,49,927,5.29
UNIVERSITAS GADJAH MADA,MANAJEMEN,46,3119,1.47
UNIVERSITAS GADJAH MADA,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,21,0,100.0
UNIVERSITAS GADJAH MADA,KEDOKTERAN GIGI,53,1407,3.77
UNIVERSITAS GADJAH MADA,ELEKTRONIKA DAN INSTRUMENTASI,25,306,8.17
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL,21,0,100.0
UNIVERSITAS GADJAH MADA,SISTEM INFORMASI GEOGRAFIS,21,0,100.0
UNIVERSITAS GADJAH MADA,TEKNIK BIOMEDIS,14,706,1.98
UNIVERSITAS GADJAH MADA,KIMIA,49,424,11.56
UNIVERSITAS GADJAH MADA,PENGEMBANGAN PRODUK AGROINDUSTRI,21,0,100.0
UNIVERSITAS GADJAH MADA,PERBANKAN,25,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI VETERINER,21,0,100.0
UNIVERSITAS GADJAH MADA,PENGELOLAAN HUTAN,21,0,100.0
UNIVERSITAS GADJAH MADA,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,21,0,100.0
UNIVERSITAS GADJAH MADA,PEMBANGUNAN EKONOMI KEWILAYAHAN,25,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,17,0,100.0
UNIVERSITAS GADJAH MADA,MIKROBIOLOGI PERTANIAN,13,125,10.4
UNIVERSITAS GADJAH MADA,BAHASA DAN KEBUDAYAAN KOREA,16,807,1.98
UNIVERSITAS GADJAH MADA,KEDOKTERAN,62,3565,1.74
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA ELEKTRO,17,0,100.0
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA PERANGKAT LUNAK,17,0,100.0
UNIVERSITAS GADJAH MADA,ILMU KEPERAWATAN,39,732,5.33
UNIVERSITAS GADJAH MADA,TEKNIK PERTANIAN,35,367,9.54
UNIVERSITAS GADJAH MADA,TEKNIK INDUSTRI,39,1292,3.02
UNIVERSITAS GADJAH MADA,FILSAFAT,53,491,10.79
UNIVERSITAS GADJAH MADA,TEKNOLOGI INDUSTRI PERTANIAN,39,616,6.33
UNIVERSITAS GADJAH MADA,TEKNIK FISIKA,35,274,12.77
UNIVERSITAS GADJAH MADA,SASTRA JAWA,13,213,6.1
UNIVERSITAS GADJAH MADA,FARMASI,84,2201,3.82
UNIVERSITAS GADJAH MADA,TEKNIK NUKLIR,18,311,5.79
UNIVERSITAS GADJAH MADA,ILMU EKONOMI,32,652,4.91
UNIVERSITAS GADJAH MADA,TEKNIK GEODESI,49,481,10.19
UNIVERSITAS GADJAH MADA,TEKNOLOGI REKAYASA MESIN,21,0,100.0
UNIVERSITAS GADJAH MADA,KEDOKTERAN HEWAN,70,803,8.72
UNIVERSITAS GADJAH MADA,GIZI KESEHATAN,35,1324,2.64
UNIVERSITAS GADJAH MADA,PROTEKSI TANAMAN (ILMU HAMA DAN PENYAKIT TUMBUHAN),23,189,12.17
UNIVERSITAS GADJAH MADA,ILMU DAN INDUSTRI PETERNAKAN,105,1007,10.43
UNIVERSITAS GADJAH MADA,PARIWISATA,16,927,1.73
UNIVERSITAS GADJAH MADA,HUKUM,116,3575,3.24
UNIVERSITAS GADJAH MADA,SEJARAH,16,252,6.35
UNIVERSITAS GADJAH MADA,BISNIS PERJALANAN WISATA,32,0,100.0
UNIVERSITAS GADJAH MADA,TEKNIK KIMIA,53,867,6.11
UNIVERSITAS GADJAH MADA,BIOLOGI,79,623,12.68
UNIVERSITAS GADJAH MADA,KEHUTANAN,97,1264,7.67
UNIVERSITAS GADJAH MADA,AGRONOMI,28,458,6.11
UNIVERSITAS GADJAH MADA,PSIKOLOGI,79,3655,2.16
UNIVERSITAS GADJAH MADA,GEOGRAFI LINGKUNGAN,42,503,8.35
UNIVERSITAS GADJAH MADA,TEKNIK GEOLOGI,42,795,5.28
UNIVERSITAS GADJAH MADA,SASTRA PRANCIS,11,216,5.09
UNIVERSITAS GADJAH MADA,BAHASA DAN SASTRA INDONESIA,27,404,6.68
UNIVERSITAS GADJAH MADA,ARKEOLOGI,14,365,3.84
UNIVERSITAS GADJAH MADA,MANAJEMEN DAN KEBIJAKAN PUBLIK,27,1270,2.13
UNIVERSITAS GADJAH MADA,POLITIK DAN PEMERINTAHAN,27,1096,2.46
UNIVERSITAS GADJAH MADA,TEKNIK ELEKTRO,28,888,3.15
UNIVERSITAS GADJAH MADA,AKUNTANSI SEKTOR PUBLIK,21,0,100.0
UNIVERSITAS GADJAH MADA,ILMU TANAH,21,231,9.09
UNIVERSITAS GADJAH MADA,GEOFISIKA,21,311,6.75
UNIVERSITAS GADJAH MADA,AKUAKULTUR (BUDIDAYA PERIKANAN),21,243,8.64
UNIVERSITAS GADJAH MADA,TEKNOLOGI INFORMASI,28,1760,1.59
UNIVERSITAS GADJAH MADA,PENGELOLAAN ARSIP DAN REKAMAN INFORMASI,21,0,100.0
UNIVERSITAS GADJAH MADA,KARTOGRAFI DAN PENGINDERAAN JAUH,35,352,9.94
UNIVERSITAS GADJAH MADA,TEKNOLOGI HASIL PERIKANAN,21,153,13.73
UNIVERSITAS GADJAH MADA,ILMU KOMUNIKASI,27,2205,1.22
UNIVERSITAS GADJAH MADA,BAHASA INGGRIS,21,0,100.0
UNIVERSITAS GADJAH MADA,MATEMATIKA,28,640,4.38
UNIVERSITAS GADJAH MADA,MANAJEMEN INFORMASI KESEHATAN,11,0,100.0
UNIVERSITAS GADJAH MADA,PEMBANGUNAN WILAYAH,28,526,5.32
UNIVERSITAS GADJAH MADA,SOSIOLOGI,27,746,3.62
UNIVERSITAS GADJAH MADA,MANAJEMEN DAN PENILAIAN PROPERTI,14,0,100.0
UNIVERSITAS GADJAH MADA,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,27,1005,2.69
UNIVERSITAS GADJAH MADA,ILMU AKTUARIA,14,558,2.51
UNIVERSITAS GADJAH MADA,HIGIENE GIGI,18,197,9.14
UNIVERSITAS GADJAH MADA,PENYULUHAN DAN KOMUNIKASI PERTANIAN,14,276,5.07
UNIVERSITAS GADJAH MADA,PERENCANAAN WILAYAH DAN KOTA,28,902,3.1
UNIVERSITAS GADJAH MADA,MANAJEMEN SUMBERDAYA AKUATIK (MANAJEMEN SUMBER DAYA PERIKANAN),21,160,13.12
UNIVERSITAS GADJAH MADA,ILMU HUBUNGAN INTERNASIONAL,28,1904,1.47
UNIVERSITAS GADJAH MADA,SASTRA INGGRIS,20,930,2.15
UNIVERSITAS GADJAH MADA,ANTROPOLOGI BUDAYA,28,481,5.82
UNIVERSITAS GADJAH MADA,ARSITEKTUR,28,1184,2.36
UNIVERSITAS GADJAH MADA,STATISTIKA,21,783,2.68
UNIVERSITAS GADJAH MADA,SASTRA ARAB,20,521,3.84
UNIVERSITAS GADJAH MADA,SASTRA JEPANG,11,316,3.48
UNIVERSITAS GADJAH MADA,TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL,21,0,100.0
UNIVERSITAS GADJAH MADA,EKONOMI PERTANIAN DAN AGRIBISNIS,28,601,4.66
UNIVERSITAS DIPONEGORO,AKUAKULTUR,48,180,26.67
UNIVERSITAS DIPONEGORO,ADMINISTRASI BISNIS,63,1670,3.77
UNIVERSITAS DIPONEGORO,ILMU KOMUNIKASI,63,2518,2.5
UNIVERSITAS DIPONEGORO,TEKNIK SIPIL,66,1501,4.4
UNIVERSITAS DIPONEGORO,INFORMATIKA,53,1335,3.97
UNIVERSITAS DIPONEGORO,ILMU PEMERINTAHAN,63,1396,4.51
UNIVERSITAS DIPONEGORO,TEKNIK INDUSTRI,60,1230,4.88
UNIVERSITAS DIPONEGORO,SEJARAH,39,222,17.57
UNIVERSITAS DIPONEGORO,EKONOMI PEMBANGUNAN,69,564,12.23
UNIVERSITAS DIPONEGORO,PERIKANAN TANGKAP,33,127,25.98
UNIVERSITAS DIPONEGORO,ARSITEKTUR,60,1210,4.96
UNIVERSITAS DIPONEGORO,MATEMATIKA,53,489,10.84
UNIVERSITAS DIPONEGORO,BIOLOGI,71,302,23.51
UNIVERSITAS DIPONEGORO,ANTROPOLOGI SOSIAL,45,476,9.45
UNIVERSITAS DIPONEGORO,TEKNIK KOMPUTER,48,1080,4.44
UNIVERSITAS DIPONEGORO,KEPERAWATAN,60,1019,5.89
UNIVERSITAS DIPONEGORO,BIOTEKNOLOGI,27,232,11.64
UNIVERSITAS DIPONEGORO,STATISTIKA,56,1212,4.62
UNIVERSITAS DIPONEGORO,AGRIBISNIS,45,944,4.77
UNIVERSITAS DIPONEGORO,AGROEKOTEKNOLOGI,45,539,8.35
UNIVERSITAS DIPONEGORO,TEKNOLOGI PANGAN,45,902,4.99
UNIVERSITAS DIPONEGORO,MANAJEMEN SUMBERDAYA PERAIRAN,48,266,18.05
UNIVERSITAS DIPONEGORO,ADMINISTRASI PUBLIK,63,903,6.98
UNIVERSITAS DIPONEGORO,OCEANOGRAFI,56,449,12.47
UNIVERSITAS DIPONEGORO,AKUNTANSI,102,1839,5.55
UNIVERSITAS DIPONEGORO,MANAJEMEN,102,2851,3.58
UNIVERSITAS DIPONEGORO,TEKNIK LINGKUNGAN,60,882,6.8
UNIVERSITAS DIPONEGORO,EKONOMI SYARIAH,39,441,8.84
UNIVERSITAS DIPONEGORO,TEKNIK MESIN,66,1184,5.57
UNIVERSITAS DIPONEGORO,SASTRA INGGRIS,50,825,6.06
UNIVERSITAS DIPONEGORO,FISIKA,56,161,34.78
UNIVERSITAS DIPONEGORO,TEKNIK KIMIA,60,645,9.3
UNIVERSITAS DIPONEGORO,PSIKOLOGI,108,3538,3.05
UNIVERSITAS DIPONEGORO,BAHASA DAN KEBUDAYAAN JEPANG,36,412,8.74
UNIVERSITAS DIPONEGORO,ILMU PERPUSTAKAAN,44,625,7.04
UNIVERSITAS DIPONEGORO,KIMIA,56,293,19.11
UNIVERSITAS DIPONEGORO,KEDOKTERAN,66,2557,2.58
UNIVERSITAS DIPONEGORO,FARMASI,15,769,1.95
UNIVERSITAS DIPONEGORO,TEKNIK GEODESI,48,496,9.68
UNIVERSITAS DIPONEGORO,HUKUM,240,3104,7.73
UNIVERSITAS DIPONEGORO,TEKNIK ELEKTRO,60,1057,5.68
UNIVERSITAS DIPONEGORO,HUBUNGAN INTERNASIONAL,33,1026,3.22
UNIVERSITAS DIPONEGORO,TEKNIK PERKAPALAN,48,345,13.91
UNIVERSITAS DIPONEGORO,GIZI,41,1272,3.22
UNIVERSITAS DIPONEGORO,TEKNIK GEOLOGI,42,465,9.03
UNIVERSITAS DIPONEGORO,PERENCANAAN WILAYAH DAN KOTA,60,1343,4.47
UNIVERSITAS DIPONEGORO,PETERNAKAN,90,732,12.3
UNIVERSITAS DIPONEGORO,ILMU KELAUTAN,60,455,13.19
UNIVERSITAS DIPONEGORO,KESEHATAN MASYARAKAT,108,2058,5.25
UNIVERSITAS DIPONEGORO,SASTRA INDONESIA,50,562,8.9
UNIVERSITAS DIPONEGORO,KEDOKTERAN GIGI,8,464,1.72
UNIVERSITAS DIPONEGORO,TEKNOLOGI HASIL PERIKANAN,36,251,14.34
UNIVERSITAS CENDERAWASIH,BIMBINGAN KONSELING,20,4,100.0
UNIVERSITAS CENDERAWASIH,STATISTIKA,20,21,95.24
UNIVERSITAS CENDERAWASIH,PENDIDKAN JASMANI KESEHATAN REKREASI,20,2,100.0
UNIVERSITAS CENDERAWASIH,PEND. KIMIA,20,6,100.0
